key,name,name_ko,address,latitude,longitude,category,description,source_status,source_url,collected_at,collected_by,is_active,_keep,_rank,_area_m2,_dist_m,_permit_year,_phone,_lot_address
,,푸라닭 홍대점,"서울특별시 마포구 어울마당로 113-1 (동교동,2,3층)",37.555041,126.922965,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,151,90.0,246,1994,,"서울특별시 마포구 동교동 163-4 2,3층"
,,오우(OU),"서울특별시 마포구 월드컵북로6길 26 (동교동, 1층일부)",37.558268,126.920132,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,152,90.0,452,2014,,서울특별시 마포구 동교동 203-56 1층일부
,,홍대물갈비 홍대본점,"서울특별시 마포구 홍익로 3-30, 포도빌딩 1층 (서교동)",37.552914,126.923032,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,153,89.92,466,2023,,서울특별시 마포구 서교동 358-96 포도빌딩
,,진진(津津),"서울특별시 마포구 월드컵북로1길 60 (서교동, 1층 )",37.5538,126.918437,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,154,89.88,712,1998,02-3142-5599,서울특별시 마포구 서교동 375-35
,,주책다방,"서울특별시 마포구 연남로 9, 2층 (연남동)",37.560602,126.923025,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,155,89.73,414,2023,,서울특별시 마포구 연남동 567-47
,,토리키조쿠 홍대 본점,"서울특별시 마포구 어울마당로 102, 2층 (서교동)",37.553892,126.922493,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,156,89.62,383,2017,,서울특별시 마포구 서교동 358-72
,,육몽,"서울특별시 마포구 양화로16길 19 (서교동, 1~2층)",37.553217,126.920694,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,157,89.55,558,2013,,서울특별시 마포구 서교동 355-13
,,세븐소스샤브샤브,"서울특별시 마포구 연희로 1, 1층 우측호 (동교동)",37.558904,126.926075,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,158,89.47,313,2024,,서울특별시 마포구 동교동 147-6
,,제일곱창 홍대점,"서울특별시 마포구 와우산로21길 28-7, 1층 (서교동)",37.55271,126.922225,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,159,88.95,515,2022,,서울특별시 마포구 서교동 358-45
,,작심,"서울특별시 마포구 동교로 265, 5층 (연남동)",37.563375,126.925263,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,160,88.77,721,2024,023235033,서울특별시 마포구 연남동 229-10
,,동강해물찜,서울특별시 마포구 와우산로23길 15 (서교동),37.553632,126.924204,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,161,88.0,375,2003,02-333-0053,서울특별시 마포구 서교동 344-3 1층
,,반가 숯불닭갈비,서울특별시 마포구 어울마당로 147-1 (동교동),37.556696,126.926279,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,162,87.8,255,2001,,서울특별시 마포구 동교동 170-24
,,홍와대,"서울특별시 마포구 와우산로19길 26, 1층 (서교동, 일부)",37.551398,126.921756,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,163,87.74,670,1997,,서울특별시 마포구 서교동 364-16 1층 일부
,,연남 황제소갈비집,"서울특별시 마포구 월드컵북로6길 60, 1층 101호 (동교동)",37.559274,126.921659,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,164,87.48,362,2022,,서울특별시 마포구 동교동 204-57
,,최사장네 닭,"서울특별시 마포구 연남로 4-1, 1층 (연남동)",37.560392,126.923659,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,165,87.0,378,2023,,서울특별시 마포구 연남동 373-17
,,두리반,서울특별시 마포구 홍익로5길 45 (서교동),37.553183,126.920242,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,166,87.0,595,2001,02-333-4113,서울특별시 마포구 서교동 370-5 1층
,,치히로 서울홍대점,"서울특별시 마포구 와우산로29바길 12-4, 1층 (서교동)",37.555956,126.925891,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,167,86.79,240,2023,,서울특별시 마포구 서교동 331-5
,,우뮬,"서울특별시 마포구 동교로38길 27-5, 3층 (연남동)",37.561792,126.925692,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,168,86.64,564,2025,,서울특별시 마포구 연남동 390-26
,,발바리네,"서울특별시 마포구 와우산로 128, 1층 (창전동)",37.553298,126.927631,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,169,86.4,576,2010,02-334-0619,서울특별시 마포구 창전동 6-133
,,봉산정육 홍대본점,"서울특별시 마포구 양화로16길 30, 1층 (서교동)",37.552925,126.921137,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,170,86.25,553,2022,,서울특별시 마포구 서교동 369-36
,,보브(VOV),"서울특별시 마포구 월드컵북로1길 56, 지1층 (서교동)",37.553855,126.918601,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,171,86.0,694,2024,,서울특별시 마포구 서교동 375-15
,,목로관삼층,"서울특별시 마포구 어울마당로 126 (서교동, 3층)",37.555569,126.924088,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,172,85.98,159,2008,02-334-2234,서울특별시 마포구 서교동 346-45
,,오아보(OAVO),"서울특별시 마포구 홍익로 13-15, 1층 (서교동)",37.553041,126.923202,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,173,85.59,448,2025,,서울특별시 마포구 서교동 358-80
,,황소곱창,"서울특별시 마포구 와우산로29바길 16, 1층 (서교동)",37.555797,126.925906,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,174,85.04,250,2014,,서울특별시 마포구 서교동 331-7 1층
,,계절,"서울특별시 마포구 동교로 212-5, 1층 (동교동)",37.559321,126.923925,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,175,85.04,258,2018,,서울특별시 마포구 동교동 152-15 1층
,,원조감자탕 일미집 홍대점,"서울특별시 마포구 동교로19길 4, 1층 (서교동)",37.555594,126.917992,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,176,85.0,685,2023,,서울특별시 마포구 서교동 446-17
,,도원,"서울특별시 마포구 월드컵북로5가길 34 (서교동, B1층)",37.556127,126.919308,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,177,84.99,530,2014,,서울특별시 마포구 서교동 446-46 B1층
,,향미각,서울특별시 마포구 동교로 156-16 (서교동),37.555027,126.919905,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,178,84.33,505,1997,02-323-5510,서울특별시 마포구 서교동 352-4
,,3일한우국밥,"서울특별시 마포구 양화로 120, 1층 102호 (서교동)",37.553936,126.920367,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,179,84.09,527,2021,,서울특별시 마포구 서교동 354-11
,,핵밥 홍대점,"서울특별시 마포구 잔다리로6길 40-6, 1층 (서교동)",37.552111,126.92128,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,180,83.7,621,2022,,서울특별시 마포구 서교동 366-13
,,진청유점,"서울특별시 마포구 동교로46길 27, 1,2층 (연남동)",37.562271,126.926292,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,181,83.66,638,2025,,서울특별시 마포구 연남동 385-3
,,하남돼지집 홍대입구역점,"서울특별시 마포구 월드컵북로2길 5 (동교동, 1층)",37.555921,126.921325,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,182,83.17,320,1985,02-322-5121,서울특별시 마포구 동교동 161-17
,,종로대성식당 연남본점,"서울특별시 마포구 동교로38길 33-6, 지1층 (연남동)",37.561417,126.925909,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,183,83.01,534,2024,,서울특별시 마포구 연남동 390-41
,,애프터마켓 홍대연남점,"서울특별시 마포구 동교로38안길 10, 2층 (연남동)",37.562254,126.924906,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,184,82.84,592,2026,,서울특별시 마포구 연남동 390-68
,,팔팔,"서울특별시 마포구 와우산로19길 26 (서교동, 2층)",37.551398,126.921756,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,185,82.8,670,2005,,서울특별시 마포구 서교동 364-16
,,신진도간장게장,서울특별시 마포구 월드컵북로2길 41 (동교동),37.557039,126.922799,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,186,82.6,133,1997,,서울특별시 마포구 동교동 158-5
,,벌스투(VERSEⅡ),"서울특별시 마포구 동교로27길 54 (연남동, 1층일부)",37.560283,126.921231,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,187,82.5,477,2017,,서울특별시 마포구 연남동 566-55
,,홍대닭한마리,"서울특별시 마포구 월드컵북로2길 81 (동교동,1층)",37.558264,126.924415,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,188,82.39,148,2010,02-333-8440,서울특별시 마포구 동교동 154-15 1층
,,부야스곱창,"서울특별시 마포구 어울마당로 136-13 (서교동, 2층)",37.555769,126.925708,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,189,82.35,234,2009,,서울특별시 마포구 서교동 331-9
,,연남 육미안,"서울특별시 마포구 동교로38길 5, 2층 (연남동)",37.561836,126.924608,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,190,81.84,541,2023,,서울특별시 마포구 연남동 228-58
,,홍대빽가네 닭한마리 본점,"서울특별시 마포구 어울마당로 112, 2층 (서교동)",37.554707,126.923113,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,191,80.91,273,2025,,서울특별시 마포구 서교동 345-14
,,동대문 빽가네 닭한마리,"서울특별시 마포구 어울마당로 112, 3층 (서교동)",37.554707,126.923113,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,192,80.91,273,2025,,서울특별시 마포구 서교동 345-14
,,꽃게나라,"서울특별시 마포구 어울마당로 136-3, 2층 (서교동)",37.556019,126.925258,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,193,80.28,177,2022,,서울특별시 마포구 서교동 331-13
,,우아하게,"서울특별시 마포구 동교로 185, 1층 (동교동)",37.557098,126.921812,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,194,80.27,243,2021,,서울특별시 마포구 동교동 201-53
,,어머님밥상,"서울특별시 마포구 와우산로23길 9, 칼리오페 5층 (서교동)",37.553484,126.924299,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,195,80.24,392,2015,,서울특별시 마포구 서교동 344-6 칼리오페
,,센트럴사이트,"서울특별시 마포구 연희로 29-1, 2,3층 (동교동)",37.561559,126.926835,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,196,80.19,596,2015,,서울특별시 마포구 동교동 117-3
,,왓더버거 홍대점,"서울특별시 마포구 와우산로29길 44, 201호 (서교동)",37.555727,126.927771,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,197,80.0,442,2010,02-335-0066,서울특별시 마포구 서교동 328-26
,,홍대원조 통골뱅이,서울특별시 마포구 와우산로32길 5 (서교동),37.554811,126.930644,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,198,79.4,777,2012,02-335-6717,서울특별시 마포구 서교동 325-14 1층
,,콩불홍대점,"서울특별시 마포구 어울마당로 118 (서교동,1층)",37.555056,126.923458,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,199,79.35,224,2005,02-322-3545,서울특별시 마포구 서교동 345-2 1층
,,낭풍,"서울특별시 마포구 동교로 253 (연남동, 2층 )",37.562601,126.924384,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,200,79.3,623,2014,,서울특별시 마포구 연남동 229-64 2층
,,돼지명가,"서울특별시 마포구 동교로 221, 승남빌딩 1층 (동교동)",37.559787,126.923586,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,201,79.2,313,2020,,서울특별시 마포구 동교동 198-22 승남빌딩
,,이끔,"서울특별시 마포구 동교로46길 24-2, 2층 (연남동)",37.562107,126.925877,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,202,78.66,604,2022,,서울특별시 마포구 연남동 384-9
,,연남동 느루,"서울특별시 마포구 동교로32길 3 (연남동, 2,3층)",37.560836,126.924544,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,203,78.4,430,2017,,"서울특별시 마포구 연남동 260-52 2,3층"
,,꾸아 홍대점,"서울특별시 마포구 와우산로19길 21, 삼진빌딩 1층 (서교동)",37.551187,126.921867,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,204,78.3,687,2025,,서울특별시 마포구 서교동 363-20 삼진빌딩
,,일편등심,"서울특별시 마포구 홍익로6길 52, 3층 (동교동)",37.556309,126.924395,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,205,78.07,88,2014,,서울특별시 마포구 동교동 164-23 3층
,,형제특수부위 연남점 1층,"서울특별시 마포구 동교로 258, 1층 (연남동)",37.562691,126.92495,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,206,77.43,640,2021,,서울특별시 마포구 연남동 228-35
,,언덕,"서울특별시 마포구 와우산로23길 9, 칼리오페 1층 104호 (서교동)",37.553484,126.924299,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,207,76.2,392,2023,,서울특별시 마포구 서교동 344-6 칼리오페
,,수을관,"서울특별시 마포구 동교로38길 19, 2층 (연남동)",37.562034,126.925462,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,208,75.65,582,2021,,서울특별시 마포구 연남동 390-59
,,을지옥 쭈꾸미,"서울특별시 마포구 동교로 239, 창무빌딩 2층 (연남동)",37.561259,126.924095,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,209,75.46,473,2024,,서울특별시 마포구 연남동 259-10 창무빌딩
,,꿀돼지집,"서울특별시 마포구 동교로 236, 2층 (연남동)",37.560875,126.924449,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,210,75.01,433,2017,,서울특별시 마포구 연남동 260-51 2층
,,연남회관,"서울특별시 마포구 동교로 239, 창무빌딩 1층 (연남동)",37.561259,126.924095,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,211,75.0,473,2025,,서울특별시 마포구 연남동 259-10 창무빌딩
,,하카타나카,"서울특별시 마포구 와우산로23길 50 (서교동, 2층)",37.555032,126.923713,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,212,74.96,221,1998,02-336-8001,서울특별시 마포구 서교동 346-36
,,한성축산정육식당,"서울특별시 마포구 연남로 33 (연남동,외1필지 1층)",37.562558,126.921451,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,213,74.9,679,2008,,서울특별시 마포구 연남동 509-20 외1필지 1층
,,주식회사 연남족발1987 홍대본점,"서울특별시 마포구 와우산로29길 69, 1층 101호 (서교동)",37.556133,126.926443,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,214,74.65,288,2021,,서울특별시 마포구 서교동 332-1
,,오스카커피부스(oscar coffee booth),"서울특별시 마포구 동교로 187, 2층 (동교동)",37.557213,126.921972,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,215,74.6,226,2024,,서울특별시 마포구 동교동 201-6
,,신선설농탕 홍대역점,"서울특별시 마포구 홍익로6길 10, 준봉빌딩 1층 일부호 (동교동)",37.555009,126.922688,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,216,74.38,265,2024,,서울특별시 마포구 동교동 163-9 준봉빌딩
,,와우,"서울특별시 마포구 와우산로37길 11, 1층 (동교동)",37.556057,126.930185,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,217,74.07,694,2018,,서울특별시 마포구 동교동 189-5
,,레이트 체크아웃,"서울특별시 마포구 동교로 262-9, 2층 (연남동)",37.562829,126.925646,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,218,73.94,672,2022,,서울특별시 마포구 연남동 387-10
,,무한육채미 홍대점,"서울특별시 마포구 양화로 100, 1층 103호 (서교동)",37.552675,126.918728,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,219,73.38,757,2023,,서울특별시 마포구 서교동 372-1
,,디저트머라이언,"서울특별시 마포구 와우산로27길 75, 2층 (서교동)",37.555539,126.924619,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,220,73.29,176,2015,,서울특별시 마포구 서교동 346-20 2층
,,풍천장어 홍대점,서울특별시 마포구 동교로 162 (서교동),37.555612,126.919913,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,221,72.19,479,2000,02-324-9139,서울특별시 마포구 서교동 351-24
,,풍천장어 홍대점,서울특별시 마포구 동교로 162 (서교동),37.555612,126.919913,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,222,72.19,479,2000,02-324-9139,서울특별시 마포구 서교동 351-24
,,제주특별집,"서울특별시 마포구 잔다리로6길 36 (서교동,동천빌딩 1층)",37.552233,126.921207,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,223,72.0,613,2008,02-338-1239,서울특별시 마포구 서교동 366-1 동천빌딩 1층
,,한월,"서울특별시 마포구 홍익로 3-3, 2층 (서교동)",37.552888,126.923735,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,224,70.94,457,2022,,서울특별시 마포구 서교동 358-74
,,필프리(FEEL FREE) 홍대본점,"서울특별시 마포구 동교로 149 (서교동, 1층)",37.555592,126.918623,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,225,70.88,617,2003,,서울특별시 마포구 서교동 446-15
,,필프리(FEEL FREE) 홍대본점,"서울특별시 마포구 동교로 149 (서교동, 1층)",37.555592,126.918623,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,226,70.88,617,2003,,서울특별시 마포구 서교동 446-15
,,오이지,"서울특별시 마포구 연희로1길 15 (동교동, 지1층)",37.55966,126.925646,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,227,70.46,347,2014,,서울특별시 마포구 동교동 147-28 지1층
,,대청마루,"서울특별시 마포구 동교로 147 (서교동,1층)",37.555549,126.91832,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,228,69.83,651,2006,02-333-6101,서울특별시 마포구 서교동 446-60 1층
,,로지오뎅 홍대,"서울특별시 마포구 월드컵북로2길 86 (동교동,1층)",37.558288,126.924739,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,229,69.69,165,1996,02-332-1233,서울특별시 마포구 동교동 155-35 1층
,,라무진연남점,"서울특별시 마포구 동교로36길 3 (연남동, 1층전부)",37.561285,126.924581,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,230,69.2,480,2016,,서울특별시 마포구 연남동 260-25 1층전부
,,메가박스 중앙(주) 홍대지점,"서울특별시 마포구 양화로 147, 아일렉스 7층 (동교동)",37.556067,126.922093,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,231,68.9,236,2019,02-3017-3584,서울특별시 마포구 동교동 160-4 아일렉스
,,수라간,"서울특별시 마포구 동교로38안길 3, 1층 (연남동)",37.561939,126.92464,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,232,68.51,553,2014,031-807-0805,서울특별시 마포구 연남동 228-56
,,치버킹,"서울특별시 마포구 동교로 195, 화봉빌딩 1층 (동교동)",37.557814,126.922598,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,233,68.04,180,2023,,서울특별시 마포구 동교동 200-28 화봉빌딩
,,유가네닭갈비,"서울특별시 마포구 어울마당로 109 (동교동,1층)",37.554778,126.922669,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,234,68.0,287,2004,,서울특별시 마포구 동교동 163-11 1층
,,무쏘 홍대입구역점,"서울특별시 마포구 어울마당로 131, 지층 (동교동)",37.556154,126.924393,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,235,67.98,104,2001,02-338-4731,서울특별시 마포구 동교동 164-6
,,무쏘 홍대입구역점,"서울특별시 마포구 어울마당로 131, 지층 (동교동)",37.556154,126.924393,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,236,67.98,104,2001,02-338-4731,서울특별시 마포구 동교동 164-6
,,미래회관 연남점,"서울특별시 마포구 동교로 242, 2층 (연남동)",37.561405,126.924464,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,237,67.89,492,2025,,서울특별시 마포구 연남동 260-27
,,미래회관 연남점,"서울특별시 마포구 동교로 242, 2층 (연남동)",37.561405,126.924464,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,238,67.89,492,2025,,서울특별시 마포구 연남동 260-27
,,형님저여요,"서울특별시 마포구 어울마당로 136 (서교동,1층)",37.555974,126.924958,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,239,66.29,156,2002,,서울특별시 마포구 서교동 347-1 1층
,,주식회사 시우코퍼레이션,"서울특별시 마포구 양화로16길 15, 무광빌딩 1층 102호 (서교동)",37.553296,126.92066,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,240,66.24,554,2009,02-3147-2030,서울특별시 마포구 서교동 355-15 무광빌딩
,,갈비탈 홍대본점,"서울특별시 마포구 홍익로5안길 16, 1층 (서교동)",37.553901,126.921725,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,241,66.1,427,2025,,서울특별시 마포구 서교동 355-21
,,홍스쭈꾸미 홍대2호점,"서울특별시 마포구 어울마당로 146, 3층 (서교동)",37.556212,126.926101,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,242,66.0,249,2025,,서울특별시 마포구 서교동 331-21
,,사루카메(SARUKAME),"서울특별시 마포구 연남로 15 (연남동, 1층 일부)",37.561059,126.922656,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,243,66.0,475,2010,,서울특별시 마포구 연남동 566-67
,,김덕후의 뼈구이감자탕 홍대직영점,"서울특별시 마포구 와우산로29길 24, 1층 (서교동)",37.555213,126.928702,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,244,66.0,558,2025,,서울특별시 마포구 서교동 328-55
,,홍대 깔깔이족발,"서울특별시 마포구 와우산로 151, 1층 좌측호 (서교동)",37.554673,126.929751,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,245,66.0,689,2024,,서울특별시 마포구 서교동 327-14
,,밥순이,"서울특별시 마포구 서강로9길 55 (창전동,서문빌딩101 1층)",37.55428,126.9305,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,246,66.0,782,2007,,서울특별시 마포구 창전동 5-9 서문빌딩101 1층
,,광계,"서울특별시 마포구 연희로1길 55, 2층 (연남동)",37.561313,126.926255,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,247,65.31,540,2025,,서울특별시 마포구 연남동 383-72
,,바다주막,"서울특별시 마포구 월드컵북로4길 13 (동교동, 지하1층일부)",37.557104,126.92049,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,248,65.0,390,2011,,서울특별시 마포구 동교동 203-18 지하1층일부
,,서교동 연탄집,서울특별시 마포구 동교로 158 (서교동),37.55556,126.919655,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,249,64.99,508,1997,02-718-9328,서울특별시 마포구 서교동 351-25
,,꼬수룸 소곱창,"서울특별시 마포구 와우산로32길 11, 지1층 (서교동)",37.55481,126.930798,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,250,64.79,793,2025,,서울특별시 마포구 서교동 325-13
,,오십픽(50 PICK),"서울특별시 마포구 어울마당로 136-16, 2층 (서교동)",37.555763,126.925335,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,251,64.64,202,2015,,서울특별시 마포구 서교동 347-6 2층
,,탐탐오향족발,"서울특별시 마포구 와우산로29길 48-6 (서교동, 지1층일부)",37.555907,126.927722,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,252,64.44,431,2016,,서울특별시 마포구 서교동 328-69
,,홍대 소고기 뭉티크,"서울특별시 마포구 양화로16길 21, 3층 (서교동)",37.553188,126.920783,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,253,64.37,554,2024,,서울특별시 마포구 서교동 355-12
,,등촌칼국수,서울특별시 마포구 홍익로 15 (서교동),37.553755,126.922981,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,254,64.25,378,2000,023335881,서울특별시 마포구 서교동 358-104
,,혼술바 고도 홍대 연남점,"서울특별시 마포구 동교로38안길 11, 지1층 (연남동)",37.562387,126.924737,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,255,64.0,604,2025,,서울특별시 마포구 연남동 390-65
,,이승화돈부리,"서울특별시 마포구 와우산로21길 28, 1층 좌측호 (서교동)",37.55248,126.922385,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,256,63.96,533,2008,02-3141-8398,서울특별시 마포구 서교동 358-38
,,초야,"서울특별시 마포구 연희로1길 59-3, 지층 (연남동)",37.561531,126.926341,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,257,63.64,566,2025,,서울특별시 마포구 연남동 383-102
,,연남 한양집,"서울특별시 마포구 동교로46길 26, 1층 (연남동)",37.562181,126.926057,Korean - 한식,,public_data,https://www.localdata.go.kr/,2026-08-17,hanjoon,true,,258,63.17,619,2023,,서울특별시 마포구 연남동 384-3
